,attraction,category,subcategory,date,avgTa,sumRn,sumSsHr,recommend
520,관덕정,역사관광,역사유적지,20211101,17.6,0.0,5.0,0
521,삼성혈,역사관광,역사유적지,20211101,17.6,0.0,5.0,0
522,아날로그감귤밭,체험관광,농/산/어촌체험,20211101,17.6,0.0,5.0,1
523,도련감귤나무숲,체험관광,농/산/어촌체험,20211101,17.6,0.0,5.0,1
524,귤의정원바령,체험관광,농/산/어촌체험,20211101,17.6,0.0,5.0,1
525,동문재래시장,쇼핑,시장,20211102,16.4,0.0,5.7,1
526,제주민속오일시장,쇼핑,시장,20211102,16.4,0.0,5.7,1
527,수목원길야시장,쇼핑,시장,20211102,16.4,0.0,5.7,1
528,제주민속오일장입구,쇼핑,시장,20211102,16.4,0.0,5.7,0
529,동문수산시장,쇼핑,시장,20211102,16.4,0.0,5.7,0
530,신라면세점제주점,쇼핑,면세점,20211102,16.4,0.0,5.7,0
531,서문공설시장,쇼핑,시장,20211102,16.4,0.0,5.7,0
532,한림매일시장,쇼핑,시장,20211102,16.4,0.0,5.7,0
533,새별오름,자연관광,자연경관(산),20211102,16.4,0.0,5.7,1
534,함덕해수욕장,자연관광,자연경관(하천/해양),20211102,16.4,0.0,5.7,1
535,협재해수욕장,자연관광,자연경관(하천/해양),20211102,16.4,0.0,5.7,1
536,이호테우해변,자연관광,자연경관(하천/해양),20211102,16.4,0.0,5.7,0
537,비자림,자연관광,자연공원,20211102,16.4,0.0,5.7,0
538,금오름,자연관광,자연경관(산),20211102,16.4,0.0,5.7,0
539,곽지해수욕장,자연관광,자연경관(하천/해양),20211102,16.4,0.0,5.7,0
540,김녕해수욕장,자연관광,자연경관(하천/해양),20211102,16.4,0.0,5.7,0
541,월정리해변,자연관광,자연경관(하천/해양),20211102,16.4,0.0,5.7,0
542,금능해수욕장,자연관광,자연경관(하천/해양),20211102,16.4,0.0,5.7,0
543,제주절물자연휴양림,자연관광,자연공원,20211102,16.4,0.0,5.7,0
544,세화해수욕장,자연관광,자연경관(하천/해양),20211102,16.4,0.0,5.7,0
545,만장굴,자연관광,자연생태,20211102,16.4,0.0,5.7,0
546,한라수목원,자연관광,자연공원,20211102,16.4,0.0,5.7,0
547,다랑쉬오름,자연관광,자연경관(산),20211102,16.4,0.0,5.7,0
548,삼양해수욕장,자연관광,자연경관(하천/해양),20211102,16.4,0.0,5.7,0
549,제주항제6부두,자연관광,자연경관(하천/해양),20211102,16.4,0.0,5.7,0
550,안돌오름,자연관광,자연경관(산),20211102,16.4,0.0,5.7,0
551,홍조단괴해빈,자연관광,자연경관(하천/해양),20211102,16.4,0.0,5.7,0
552,하우목동항,자연관광,자연경관(하천/해양),20211102,16.4,0.0,5.7,0
553,한담해변,자연관광,자연경관(하천/해양),20211102,16.4,0.0,5.7,0
554,애월항,자연관광,자연경관(하천/해양),20211102,16.4,0.0,5.7,0
555,아끈다랑쉬,자연관광,자연경관(산),20211102,16.4,0.0,5.7,0
556,천진항,자연관광,자연경관(하천/해양),20211102,16.4,0.0,5.7,0
557,제주항제4부두,자연관광,자연경관(하천/해양),20211102,16.4,0.0,5.7,0
558,천아계곡,자연관광,자연경관(산),20211102,16.4,0.0,5.7,0
559,검멀레해수욕장,자연관광,자연경관(하천/해양),20211102,16.4,0.0,5.7,0
560,한림항,자연관광,자연경관(하천/해양),20211102,16.4,0.0,5.7,0
561,비양도,자연관광,자연경관(하천/해양),20211102,16.4,0.0,5.7,0
562,도두항,자연관광,자연경관(하천/해양),20211102,16.4,0.0,5.7,0
563,수월봉,자연관광,자연경관(산),20211102,16.4,0.0,5.7,0
564,아부오름,자연관광,자연경관(산),20211102,16.4,0.0,5.7,0
565,도두봉,자연관광,자연경관(산),20211102,16.4,0.0,5.7,0
566,구엄리돌염전,자연관광,자연경관(하천/해양),20211102,16.4,0.0,5.7,0
567,용수리포구,자연관광,자연경관(하천/해양),20211102,16.4,0.0,5.7,0
568,문도지오름,자연관광,자연경관(산),20211102,16.4,0.0,5.7,0
569,용눈이오름,자연관광,자연경관(산),20211102,16.4,0.0,5.7,0
570,차귀도포구,자연관광,자연경관(하천/해양),20211102,16.4,0.0,5.7,0
571,교래자연휴양림,자연관광,자연공원,20211102,16.4,0.0,5.7,0
572,한라산,자연관광,자연경관(산),20211102,16.4,0.0,5.7,0
573,판포포구,자연관광,자연경관(하천/해양),20211102,16.4,0.0,5.7,0
574,큰노꼬메오름,자연관광,자연경관(산),20211102,16.4,0.0,5.7,0
575,제주항제2부두,자연관광,자연경관(하천/해양),20211102,16.4,0.0,5.7,0
576,용연계곡,자연관광,자연경관(산),20211102,16.4,0.0,5.7,0
577,차귀도,자연관광,자연경관(하천/해양),20211102,16.4,0.0,5.7,0
578,서우봉,자연관광,자연경관(산),20211102,16.4,0.0,5.7,0
579,하고수동해수욕장,자연관광,자연경관(하천/해양),20211102,16.4,0.0,5.7,0
580,하도해수욕장,자연관광,자연경관(하천/해양),20211102,16.4,0.0,5.7,0
581,신창풍차해안,자연관광,자연경관(하천/해양),20211102,16.4,0.0,5.7,0
582,제주항제9부두,자연관광,자연경관(하천/해양),20211102,16.4,0.0,5.7,0
583,지미봉,자연관광,자연경관(산),20211102,16.4,0.0,5.7,0
584,쇠머리오름,자연관광,자연경관(산),20211102,16.4,0.0,5.7,0
585,저지오름,자연관광,자연경관(산),20211102,16.4,0.0,5.7,0
586,평대리해수욕장,자연관광,자연경관(하천/해양),20211102,16.4,0.0,5.7,0
587,정물오름,자연관광,자연경관(산),20211102,16.4,0.0,5.7,0
588,수산봉,자연관광,자연경관(산),20211102,16.4,0.0,5.7,0
589,제주항제3부두,자연관광,자연경관(하천/해양),20211102,16.4,0.0,5.7,0
590,산굼부리,문화관광,복합관광시설,20211102,16.4,0.0,5.7,1
591,아르떼뮤지엄제주,문화관광,전시시설,20211102,16.4,0.0,5.7,1
592,에코랜드테마파크,문화관광,테마공원,20211102,16.4,0.0,5.7,1
593,9.81파크,문화관광,테마공원,20211102,16.4,0.0,5.7,0
594,노형수퍼마켙,문화관광,기타문화관광지,20211102,16.4,0.0,5.7,0
595,한림공원,문화관광,도시공원,20211102,16.4,0.0,5.7,0
596,메이즈랜드,문화관광,도시공원,20211102,16.4,0.0,5.7,0
597,라온프라이빗타운,문화관광,복합관광시설,20211102,16.4,0.0,5.7,0
598,이호랜드방파제등대,문화관광,랜드마크관광,20211102,16.4,0.0,5.7,0
599,김녕미로공원,문화관광,도시공원,20211102,16.4,0.0,5.7,0
600,제주공룡랜드,문화관광,테마공원,20211102,16.4,0.0,5.7,0
601,화조원,문화관광,테마공원,20211102,16.4,0.0,5.7,0
602,제주돌문화공원,문화관광,도시공원,20211102,16.4,0.0,5.7,0
603,넥슨컴퓨터박물관,문화관광,전시시설,20211102,16.4,0.0,5.7,0
604,제주워터서커스,문화관광,공연시설,20211102,16.4,0.0,5.7,0
605,새별프렌즈,문화관광,테마공원,20211102,16.4,0.0,5.7,0
606,환상숲곶자왈공원,문화관광,도시공원,20211102,16.4,0.0,5.7,0
607,수월봉전망대,문화관광,랜드마크관광,20211102,16.4,0.0,5.7,0
608,선녀와나무꾼테마공원,문화관광,도시공원,20211102,16.4,0.0,5.7,0
609,송훈파크,문화관광,기타문화관광지,20211102,16.4,0.0,5.7,0
610,제주민속자연사박물관,문화관광,전시시설,20211102,16.4,0.0,5.7,0
611,사라봉공원,문화관광,도시공원,20211102,16.4,0.0,5.7,0
612,제주도립김창열미술관,문화관광,전시시설,20211102,16.4,0.0,5.7,0
613,싱계물공원,문화관광,도시공원,20211102,16.4,0.0,5.7,0
614,제주해녀박물관,문화관광,전시시설,20211102,16.4,0.0,5.7,0
615,액티브파크,문화관광,테마공원,20211102,16.4,0.0,5.7,0
616,제주불빛정원,문화관광,테마공원,20211102,16.4,0.0,5.7,0
617,어영소공원,문화관광,도시공원,20211102,16.4,0.0,5.7,0
618,우도등대공원,문화관광,도시공원,20211102,16.4,0.0,5.7,0
619,그리스신화박물관,문화관광,전시시설,20211102,16.4,0.0,5.7,0
620,제주현대미술관,문화관광,전시시설,20211102,16.4,0.0,5.7,0
621,제주도립미술관,문화관광,전시시설,20211102,16.4,0.0,5.7,0
622,생각하는정원,문화관광,테마공원,20211102,16.4,0.0,5.7,0
623,브릭캠퍼스제주,문화관광,전시시설,20211102,16.4,0.0,5.7,0
624,제주유리의성,문화관광,전시시설,20211102,16.4,0.0,5.7,0
625,제주4.3평화공원,문화관광,도시공원,20211102,16.4,0.0,5.7,0
626,클랭블루,문화관광,전시시설,20211102,16.4,0.0,5.7,0
627,노루생태관찰원,문화관광,도시공원,20211102,16.4,0.0,5.7,0
628,국립제주박물관,문화관광,전시시설,20211102,16.4,0.0,5.7,0
629,우도정원,문화관광,테마공원,20211102,16.4,0.0,5.7,0
630,서프라이즈테마파크,문화관광,테마공원,20211102,16.4,0.0,5.7,0
631,돌하르방미술관,문화관광,전시시설,20211102,16.4,0.0,5.7,0
632,포레스트사파리,문화관광,테마공원,20211102,16.4,0.0,5.7,0
633,도두봉전망대,문화관광,랜드마크관광,20211102,16.4,0.0,5.7,0
634,사진놀이터,문화관광,전시시설,20211102,16.4,0.0,5.7,0
635,한라산둘레길사려니숲길,레저스포츠,기타레저스포츠,20211102,16.4,0.0,5.7,1
636,비밀의숲,레저스포츠,기타레저스포츠,20211102,16.4,0.0,5.7,1
637,한담해안산책로,레저스포츠,기타레저스포츠,20211102,16.4,0.0,5.7,1
638,엘리시안CC,레저스포츠,육상레저스포츠,20211102,16.4,0.0,5.7,0
639,라온GC,레저스포츠,육상레저스포츠,20211102,16.4,0.0,5.7,0
640,타미우스CC,레저스포츠,육상레저스포츠,20211102,16.4,0.0,5.7,0
